pyg_position,gdb9_sdf_row_zero_based,qm9_name,smiles_from_pyg,listed_as_uncharacterised,rdkit_failure
106471,108535,gdb_108536,[H]C([H])([H])O[C@]12C([H])([H])C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
106475,108539,gdb_108540,[H]C([H])([H])O[C@]12C([H])([H])O[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
106478,108542,gdb_108543,[H]OC([H])([H])[C@]12C([H])([H])C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
106482,108546,gdb_108547,[H]OC([H])([H])[C@]12C([H])([H])O[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
106485,108549,gdb_108550,[H]OC([H])([H])[C@]12OC([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
106907,108973,gdb_108974,[H]C1=C(C([H])([H])C([H])([H])[H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
106910,108976,gdb_108977,[H]OC([H])([H])C1=C([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
108121,110199,gdb_110200,[H]OC([H])([H])C1([H])C23(C([H])([H])[H])OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
108124,110202,gdb_110203,[H]C([H])([H])C([H])([H])C1([H])C23(C([H])([H])[H])OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
108324,110402,gdb_110403,[H]C([H])([H])C([H])([H])[NH+]1C23([H])[C@]4([H])C(=O)[C@@]2([H])C143[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
108478,110556,gdb_110557,[H]OC([H])([H])[C@]1([H])[C@@]2([H])C34([H])OC23(C([H])([H])[H])[C@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
108482,110560,gdb_110561,[H]C([H])([H])C([H])([H])[C@@]1([H])[C@@]2([H])C34([H])OC23(C([H])([H])[H])[C@]14[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
108490,110568,gdb_110569,[H]C([H])([H])O[C@@]1([H])[C@@]2([H])C34([H])OC23(C([H])([H])[H])[C@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
108497,110575,gdb_110576,[H]OC([H])([H])[C@@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
108502,110580,gdb_110581,[H]C([H])([H])C([H])([H])[C@@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14C([H])([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
108503,110581,gdb_110582,[H]O[C@]12[C@@]([H])(C([H])([H])C([H])([H])[H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
108508,110586,gdb_110587,[H]C([H])([H])C([H])([H])[N@@H+]1[C@]2([H])C34([H])OC23([H])[C@@]14C([H])([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
108513,110591,gdb_110592,[H]C([H])([H])O[C@@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
108514,110592,gdb_110593,[H]O[C@]12[C@@]([H])(OC([H])([H])[H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
108517,110595,gdb_110596,[H]OC([H])([H])[C@@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14O[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
108888,110966,gdb_110967,[H]OC([H])([H])[C@@]1([H])C23([H])OC12(C([H])([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
108895,110973,gdb_110974,[H]C([H])([H])C([H])([H])[C@@]1([H])C23([H])OC12(C([H])([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
108905,110983,gdb_110984,[H]C([H])([H])O[C@@]1([H])C23([H])OC12(C([H])([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
108940,111018,gdb_111019,[H]C#CC123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
108941,111019,gdb_111020,[H]C([H])([H])C([H])([H])[C@@]1([H])C23([H])OC12(C#N)C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
108946,111024,gdb_111025,[H]N(C([H])([H])[H])[C@@]1([H])C23([H])OC12(C#N)C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
108952,111030,gdb_111031,[H]C([H])([H])O[C@@]1([H])C23([H])OC12(C#N)C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
108956,111034,gdb_111035,[H]C#CC123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])O[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
108957,111035,gdb_111036,[H]OC([H])([H])[C@@]1([H])C23([H])OC12(C#N)C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
108961,111039,gdb_111040,[H]C(=O)C123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
108966,111044,gdb_111045,[H]C(=O)C123OC1([H])(C2([H])[H])[C@]3([H])OC([H])([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
108969,111047,gdb_111048,[H]OC([H])([H])[C@@]1([H])C23([H])OC12(C([H])=O)C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
108973,111051,gdb_111052,[H]OC([H])([H])[C@]1([H])C23([H])OC12(C([H])([H])C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
108974,111052,gdb_111053,[H]C([H])([H])O[C@]1([H])C23([H])OC12(C([H])([H])C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
108978,111056,gdb_111057,[H]C([H])([H])C([H])([H])[C@@]1([H])C23([H])OC12(C([H])([H])C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
108980,111058,gdb_111059,[H]OC([H])([H])C123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
108988,111066,gdb_111067,[H]OC([H])([H])C123OC1([H])(C2([H])[H])[C@]3([H])OC([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
108990,111068,gdb_111069,[H]OC([H])([H])[C@@]1([H])C23([H])OC12(C([H])([H])O[H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109057,111135,gdb_111136,[H]OC([H])([H])C1([H])C23([H])OC12([H])C3(C([H])([H])[H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109059,111137,gdb_111138,[H]OC([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3(O[H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109062,111140,gdb_111141,[H]C([H])([H])C([H])([H])C1([H])C23([H])OC12([H])C3(C([H])([H])[H])C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
109063,111141,gdb_111142,[H]O[C@]1(C([H])([H])[H])C23([H])OC12([H])[C@@]3([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109068,111146,gdb_111147,[H]C([H])([H])OC1([H])C23([H])OC12([H])C3(C([H])([H])[H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109072,111150,gdb_111151,[H]C([H])([H])C([H])([H])C1([H])C23([H])OC12([H])C31C([H])([H])C1([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
109073,111151,gdb_111152,[H]N1C([H])([H])[C@]12C13([H])OC21([H])[C@@]3([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
109082,111160,gdb_111161,[H]C([H])([H])OC1([H])C23([H])OC12([H])C31C([H])([H])C1([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109091,111169,gdb_111170,[H]OC([H])([H])C1([H])C23([H])OC12([H])C31C([H])([H])C1([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109092,111170,gdb_111171,[H]OC([H])([H])[C@]1([H])C23([H])OC12([H])[C@@]31N([H])C1([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109099,111177,gdb_111178,[H]C#C[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
109100,111178,gdb_111179,[H]C([H])([H])C([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C#N,0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
109102,111180,gdb_111181,[H]N(C([H])([H])[H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C#N,0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
109107,111185,gdb_111186,[H]C#C[C@]1([H])C23([H])OC12([H])[C@]3([H])OC([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
109108,111186,gdb_111187,[H]C([H])([H])O[C@]1([H])C23([H])OC12([H])[C@]3([H])C#N,0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109114,111192,gdb_111193,[H]C#C[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])O[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
109115,111193,gdb_111194,[H]OC([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C#N,0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109119,111197,gdb_111198,[H]C(=O)[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
109124,111202,gdb_111203,[H]C(=O)[C@]1([H])C23([H])OC12([H])[C@]3([H])OC([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
109128,111206,gdb_111207,[H]OC([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])=O,0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109132,111210,gdb_111211,[H]C([H])([H])C([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
109133,111211,gdb_111212,[H]OC([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109134,111212,gdb_111213,[H]C([H])([H])O[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109140,111218,gdb_111219,[H]OC([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])OC([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
109144,111222,gdb_111223,[H]OC([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])O[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
111305,113397,gdb_113398,[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C12C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
111306,113398,gdb_113399,[H]N1C2([C@@]1([H])C([H])([H])C([H])([H])[H])C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
111309,113401,gdb_113402,[H]C([H])([H])C([H])([H])[N@H+]1C([H])([H])C12C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
111311,113403,gdb_113404,[H]C([H])([H])O[C@@]1([H])C([H])([H])C12C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
111314,113406,gdb_113407,[H]OC([H])([H])[C@@]1([H])C([H])([H])C12C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
111317,113409,gdb_113410,[H]OC([H])([H])[C@@]1([H])N([H])C12C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
112158,114262,gdb_114263,[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C234OC2([H])(C3([H])[H])C14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
112162,114266,gdb_114267,[H]C([H])([H])C([H])([H])[N@@H+]1C([H])([H])C234OC2([H])(C3([H])[H])[C@@]14[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
112164,114268,gdb_114269,[H]C([H])([H])O[C@@]1([H])C([H])([H])C234OC2([H])(C3([H])[H])C14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
112168,114272,gdb_114273,[H]OC([H])([H])[C@@]1([H])C([H])([H])C234OC2([H])(C3([H])[H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
112342,114446,gdb_114447,[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
112344,114448,gdb_114449,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
112346,114450,gdb_114451,[H]C([H])([H])O[C@@]1([H])C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
112349,114453,gdb_114454,[H]C([H])([H])O[C@@]1([H])O[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
112351,114455,gdb_114456,[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
112354,114458,gdb_114459,[H]OC([H])([H])[C@@]1([H])O[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
114577,116695,gdb_116696,[H][C+]([NH2+]C1([H])C23([H])OC12([H])C3([H])[H])OC([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
116533,118700,gdb_118701,[H]OC([H])([H])C([H])([H])C1(C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
116535,118702,gdb_118703,[H]C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 15 C, 5, is greater than permitted"
116537,118704,gdb_118705,[H]OC1(C([H])([H])C([H])([H])C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
116539,118706,gdb_118707,[H]C([H])([H])C([H])([H])OC1(C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
116541,118708,gdb_118709,[H]C([H])([H])OC([H])([H])C1(C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
116544,118711,gdb_118712,[H]OC1(C([H])([H])OC([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
116546,118713,gdb_118714,[H]OC([H])([H])C([H])([H])C1(O[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
117176,119350,gdb_119351,[H]OC([H])([H])C([H])([H])C123OC1(C([H])([H])[H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
117178,119352,gdb_119353,[H]C([H])([H])C([H])([H])C([H])([H])C123OC1(C([H])([H])[H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
117183,119357,gdb_119358,[H]C([H])([H])OC([H])([H])C123OC1(C([H])([H])[H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
117197,119371,gdb_119372,[H]OC([H])([H])C([H])([H])C123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
117201,119375,gdb_119376,[H]C([H])([H])C([H])([H])C([H])([H])C123OC1([H])(C2([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
117210,119384,gdb_119385,[H]C([H])([H])OC([H])([H])C123OC1([H])(C2([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
117211,119385,gdb_119386,[H]O[C@]1([H])C23([H])OC12(C([H])([H])OC([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
117476,119650,gdb_119651,[H]C([H])([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 16 C, 5, is greater than permitted"
117479,119653,gdb_119654,[H]N1[C@]2([H])C34([H])OC23([H])[C@@]14C([H])([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
117480,119654,gdb_119655,[H]C([H])([H])C([H])([H])C([H])([H])C123OC14([H])[C@]2([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
117484,119658,gdb_119659,[H]C([H])([H])C([H])([H])O[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
117488,119662,gdb_119663,[H]C([H])([H])OC([H])([H])[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
117491,119665,gdb_119666,[H]N1[C@]2([H])C34([H])OC23([H])[C@@]14C([H])([H])OC([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
117492,119666,gdb_119667,[H]C([H])([H])OC([H])([H])C123OC14([H])[C@]2([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
117493,119667,gdb_119668,[H]N1[C@@]2([H])C34([H])OC23(C([H])([H])OC([H])([H])[H])[C@]14[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
117497,119671,gdb_119672,[H]OC([H])([H])C([H])([H])[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
117500,119674,gdb_119675,[H]OC([H])([H])C([H])([H])[C@]12N([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
117501,119675,gdb_119676,[H]OC([H])([H])C([H])([H])C123OC14([H])[C@]2([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
117889,120067,gdb_120068,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])[C@@]2([H])C34([H])OC23([H])[C@]14[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
117892,120070,gdb_120071,[H]C([H])([H])C([H])([H])C([H])([H])[NH+]1[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
117895,120073,gdb_120074,[H]C([H])([H])C([H])([H])O[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
117899,120077,gdb_120078,[H]C([H])([H])OC([H])([H])[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
117903,120081,gdb_120082,[H]OC([H])([H])C([H])([H])[C@]1([H])[C@@]2([H])C34([H])OC23([H])[C@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
117905,120083,gdb_120084,[H]OC([H])([H])C([H])([H])[NH+]1[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
117978,120156,gdb_120157,[H]OC([H])([H])C([H])([H])[C@]1([H])C23([H])OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
117981,120159,gdb_120160,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C23([H])OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
117988,120166,gdb_120167,[H]C([H])([H])OC([H])([H])[C@@]1([H])C23([H])OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
118009,120187,gdb_120188,[H]OC([H])([H])C([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
118012,120190,gdb_120191,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
118013,120191,gdb_120192,[H]O[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
118019,120197,gdb_120198,[H]C([H])([H])C([H])([H])O[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
118024,120202,gdb_120203,[H]C([H])([H])OC([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
118025,120203,gdb_120204,[H]O[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])OC([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
118027,120205,gdb_120206,[H]OC([H])([H])C([H])([H])[C@]1([H])C23([H])OC12([H])[C@]3([H])O[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
120063,122281,gdb_122282,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
120068,122286,gdb_122287,[H]C([H])([H])C([H])([H])OC([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
120071,122289,gdb_122290,[H]C([H])([H])OC([H])([H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
120074,122292,gdb_122293,[H]OC([H])([H])C([H])([H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
120144,122362,gdb_122363,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 15 C, 5, is greater than permitted"
120146,122364,gdb_122365,[H]C([H])([H])C([H])([H])C([H])([H])OC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
120148,122366,gdb_122367,[H]C([H])([H])C([H])([H])OC([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
120151,122369,gdb_122370,[H]C([H])([H])OC([H])([H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
